week,DOY,weekday,hour,duration,start_id,start_lat,start_lon,end_id,end_lat,end_lon,UTC_DOY,UTC_hour
24,164,Sun,11,3217,249,55.94335692764551,-3.2092475016246453,358,55.96517649040763,-3.1761801702076298,164,11
24,164,Sun,11,1515,1756,55.96283984266853,-3.234135938375289,258,55.95856558589723,-3.2080701822277433,164,11
24,164,Sun,11,1776,1756,55.96283984266853,-3.234135938375289,258,55.95856558589723,-3.2080701822277433,164,11
24,164,Sun,11,3635,250,55.977617152546344,-3.1741263194576277,1050,55.94607055533778,-3.2103963310007657,164,11
24,164,Sun,11,3622,250,55.977617152546344,-3.1741263194576277,1050,55.94607055533778,-3.2103963310007657,164,11
24,164,Sun,11,486,1025,55.93970989541296,-3.2205889336679547,1019,55.947097278583385,-3.1972457326126005,164,11
24,164,Sun,11,2864,2268,55.95653524179326,-3.1862476120746805,1722,55.980030767403164,-3.300641788832536,164,11
24,164,Sun,11,2845,2268,55.95653524179326,-3.1862476120746805,1722,55.980030767403164,-3.300641788832536,164,11
24,164,Sun,11,5026,1757,55.92758664038103,-3.2336710530441906,1823,55.94007146917616,-3.215335840688084,164,11
24,164,Sun,11,2659,265,55.939809466328285,-3.182738850746432,1728,55.957915406923476,-3.1183320420902874,164,11
24,164,Sun,11,3873,1024,55.940237631689435,-3.194640214184801,1728,55.957915406923476,-3.1183320420902874,164,11
24,164,Sun,11,3305,247,55.95233546161639,-3.2071011721072864,1744,55.927985349796536,-3.209749771944871,164,11
24,164,Sun,11,3523,2259,55.96791807044289,-3.1735862970647304,1728,55.957915406923476,-3.1183320420902874,164,11
24,164,Sun,11,580,1052,55.94664279961712,-3.1854745859388913,1821,55.95159412232485,-3.2123542850940225,164,11
24,164,Sun,11,2529,1092,55.94179129688128,-3.2224153095964994,1728,55.957915406923476,-3.1183320420902874,164,11
24,164,Sun,11,7919,1763,55.95941012836135,-3.2156613606136943,1763,55.95941012836135,-3.2156613606136943,164,11
24,164,Sun,11,2411,2268,55.95653524179326,-3.1862476120746805,265,55.939809466328285,-3.182738850746432,164,11
24,164,Sun,11,7894,1763,55.95941012836135,-3.2156613606136943,1763,55.95941012836135,-3.2156613606136943,164,11
24,164,Sun,11,3270,1024,55.940237631689435,-3.194640214184801,1024,55.940237631689435,-3.194640214184801,164,11
24,164,Sun,11,3262,1024,55.940237631689435,-3.194640214184801,1024,55.940237631689435,-3.194640214184801,164,11
24,164,Sun,11,429,1818,55.951089465236365,-3.17572460948655,1726,55.94485886752089,-3.182589723460069,164,11
24,164,Sun,11,4117,1763,55.95941012836135,-3.2156613606136943,1722,55.980030767403164,-3.300641788832536,164,11
24,164,Sun,11,4005,1763,55.95941012836135,-3.2156613606136943,1722,55.980030767403164,-3.300641788832536,164,11
24,164,Sun,11,1369,1038,55.97132539148155,-3.207963567424258,1038,55.97132539148155,-3.207963567424258,164,11
24,164,Sun,11,1711,2259,55.96791807044289,-3.1735862970647304,1728,55.957915406923476,-3.1183320420902874,164,11
24,164,Sun,11,2934,248,55.94583371599285,-3.189053072075467,1728,55.957915406923476,-3.1183320420902874,164,11
24,164,Sun,11,1235,2268,55.95653524179326,-3.1862476120746805,1038,55.97132539148155,-3.207963567424258,164,11
24,164,Sun,11,1215,2268,55.95653524179326,-3.1862476120746805,1038,55.97132539148155,-3.207963567424258,164,11
24,164,Sun,11,2810,248,55.94583371599285,-3.189053072075467,1728,55.957915406923476,-3.1183320420902874,164,11
24,164,Sun,11,2225,1024,55.940237631689435,-3.194640214184801,1024,55.940237631689435,-3.194640214184801,164,11
24,164,Sun,11,2983,262,55.96280408759764,-3.196283585062929,1728,55.957915406923476,-3.1183320420902874,164,11
24,164,Sun,11,415,1024,55.940237631689435,-3.194640214184801,1039,55.947409199207115,-3.2057654971365537,164,11
24,164,Sun,11,2122,1728,55.957915406923476,-3.1183320420902874,1824,55.96901164826488,-3.16739470303429,164,11
24,164,Sun,11,1782,1019,55.947097278583385,-3.1972457326126005,1019,55.947097278583385,-3.1972457326126005,164,11
24,164,Sun,11,1627,258,55.95856558589723,-3.2080701822277433,259,55.95490573198223,-3.192443756949956,164,11
24,164,Sun,11,1707,258,55.95856558589723,-3.2080701822277433,259,55.95490573198223,-3.192443756949956,164,11
24,164,Sun,11,310,1767,55.937123239991095,-3.206431879393449,1024,55.940237631689435,-3.194640214184801,164,11
24,164,Sun,11,2679,296,55.94676648672239,-3.2020378290551434,1722,55.980030767403164,-3.300641788832536,164,11
24,164,Sun,11,2055,1024,55.940237631689435,-3.194640214184801,1028,55.949797565633276,-3.1877950320129003,164,11
24,164,Sun,11,1244,1818,55.951089465236365,-3.17572460948655,1728,55.957915406923476,-3.1183320420902874,164,11
24,164,Sun,11,2567,296,55.94676648672239,-3.2020378290551434,1722,55.980030767403164,-3.300641788832536,164,11
24,164,Sun,11,1212,1818,55.951089465236365,-3.17572460948655,1728,55.957915406923476,-3.1183320420902874,164,11
24,164,Sun,11,334,1814,55.95524788917224,-3.1722162800950704,1814,55.95524788917224,-3.1722162800950704,164,11
24,164,Sun,11,2046,262,55.96280408759764,-3.196283585062929,1728,55.957915406923476,-3.1183320420902874,164,11
24,164,Sun,11,2516,264,55.94008064125911,-3.171746866852459,1813,55.94406627599551,-3.0985614794416128,164,11
24,164,Sun,11,2441,264,55.94008064125911,-3.171746866852459,1813,55.94406627599551,-3.0985614794416128,164,11
24,164,Sun,11,1201,1720,55.9607624081837,-3.201278014771333,262,55.96280408759764,-3.196283585062929,164,11
24,164,Sun,11,3543,1814,55.95524788917224,-3.1722162800950704,1722,55.980030767403164,-3.300641788832536,164,11
24,164,Sun,11,3478,1025,55.93970989541296,-3.2205889336679547,1738,55.94564841884953,-3.2318471509140636,164,11
24,164,Sun,11,2763,1038,55.97132539148155,-3.207963567424258,1722,55.980030767403164,-3.300641788832536,164,11
24,164,Sun,12,2717,1038,55.97132539148155,-3.207963567424258,1722,55.980030767403164,-3.300641788832536,164,12
24,164,Sun,12,850,1749,55.957278012740645,-3.2142853873890544,1090,55.95787194536338,-3.1758883709196652,164,12
24,164,Sun,12,790,265,55.939809466328285,-3.182738850746432,1729,55.9640310527501,-3.1851753729504253,164,12
24,164,Sun,12,1553,259,55.95490573198223,-3.192443756949956,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,11611,1728,55.957915406923476,-3.1183320420902874,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,11553,1728,55.957915406923476,-3.1183320420902874,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,170,265,55.939809466328285,-3.182738850746432,1096,55.9438359841253,-3.1849514084976818,164,12
24,164,Sun,12,2022,259,55.95490573198223,-3.192443756949956,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,696,1050,55.94607055533778,-3.2103963310007657,1024,55.940237631689435,-3.194640214184801,164,12
24,164,Sun,12,656,249,55.94335692764551,-3.2092475016246453,1767,55.937123239991095,-3.206431879393449,164,12
24,164,Sun,12,1214,1726,55.94485886752089,-3.182589723460069,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,1363,1024,55.940237631689435,-3.194640214184801,1763,55.95941012836135,-3.2156613606136943,164,12
24,164,Sun,12,2097,1038,55.97132539148155,-3.207963567424258,248,55.94583371599285,-3.189053072075467,164,12
24,164,Sun,12,610,1814,55.95524788917224,-3.1722162800950704,1814,55.95524788917224,-3.1722162800950704,164,12
24,164,Sun,12,474,1052,55.94664279961712,-3.1854745859388913,183,55.951980756193535,-3.1918903325579038,164,12
24,164,Sun,12,2031,1722,55.980030767403164,-3.300641788832536,1745,55.96037972054591,-3.1954703369027584,164,12
24,164,Sun,12,2020,1722,55.980030767403164,-3.300641788832536,1745,55.96037972054591,-3.1954703369027584,164,12
24,164,Sun,12,2785,1720,55.9607624081837,-3.201278014771333,1722,55.980030767403164,-3.300641788832536,164,12
24,164,Sun,12,1277,258,55.95856558589723,-3.2080701822277433,250,55.977617152546344,-3.1741263194576277,164,12
24,164,Sun,12,1428,258,55.95856558589723,-3.2080701822277433,250,55.977617152546344,-3.1741263194576277,164,12
24,164,Sun,12,2381,358,55.96517649040763,-3.1761801702076298,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,2390,358,55.96517649040763,-3.1761801702076298,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,539,259,55.95490573198223,-3.192443756949956,2268,55.95653524179326,-3.1862476120746805,164,12
24,164,Sun,12,487,1821,55.95159412232485,-3.2123542850940225,1821,55.95159412232485,-3.2123542850940225,164,12
24,164,Sun,12,1724,1818,55.951089465236365,-3.17572460948655,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,2197,262,55.96280408759764,-3.196283585062929,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,942,1050,55.94607055533778,-3.2103963310007657,1050,55.94607055533778,-3.2103963310007657,164,12
24,164,Sun,12,6762,262,55.96280408759764,-3.196283585062929,262,55.96280408759764,-3.196283585062929,164,12
24,164,Sun,12,2410,1728,55.957915406923476,-3.1183320420902874,1024,55.940237631689435,-3.194640214184801,164,12
24,164,Sun,12,1588,1818,55.951089465236365,-3.17572460948655,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,6074,262,55.96280408759764,-3.196283585062929,250,55.977617152546344,-3.1741263194576277,164,12
24,164,Sun,12,3498,1722,55.980030767403164,-3.300641788832536,1722,55.980030767403164,-3.300641788832536,164,12
24,164,Sun,12,1189,1814,55.95524788917224,-3.1722162800950704,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,3481,1722,55.980030767403164,-3.300641788832536,1722,55.980030767403164,-3.300641788832536,164,12
24,164,Sun,12,1127,1096,55.9438359841253,-3.1849514084976818,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,1257,1727,55.93650603148236,-3.1801663476151134,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,5032,259,55.95490573198223,-3.192443756949956,1722,55.980030767403164,-3.300641788832536,164,12
24,164,Sun,12,5014,259,55.95490573198223,-3.192443756949956,1722,55.980030767403164,-3.300641788832536,164,12
24,164,Sun,12,1162,247,55.95233546161639,-3.2071011721072864,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,2988,265,55.939809466328285,-3.182738850746432,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,3000,265,55.939809466328285,-3.182738850746432,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,5676,1737,55.964117879889585,-3.2020947474163677,250,55.977617152546344,-3.1741263194576277,164,12
24,164,Sun,12,636,1721,55.944248052468346,-3.2031045991104747,265,55.939809466328285,-3.182738850746432,164,12
24,164,Sun,12,1817,265,55.939809466328285,-3.182738850746432,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,1756,265,55.939809466328285,-3.182738850746432,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,1967,1728,55.957915406923476,-3.1183320420902874,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,1764,265,55.939809466328285,-3.182738850746432,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,1646,189,55.95010933017899,-3.190257770093808,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,2821,1729,55.9640310527501,-3.1851753729504253,1722,55.980030767403164,-3.300641788832536,164,12
24,164,Sun,12,12479,1824,55.96901164826488,-3.16739470303429,1824,55.96901164826488,-3.16739470303429,164,12
24,164,Sun,12,685,248,55.94583371599285,-3.189053072075467,1017,55.94478427951007,-3.186906245433761,164,12
24,164,Sun,12,13240,1050,55.94607055533778,-3.2103963310007657,1102,55.94556945067266,-3.21818468327956,164,12
24,164,Sun,12,520,248,55.94583371599285,-3.189053072075467,1017,55.94478427951007,-3.186906245433761,164,12
24,164,Sun,12,1470,2268,55.95653524179326,-3.1862476120746805,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,2031,259,55.95490573198223,-3.192443756949956,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,607,1024,55.940237631689435,-3.194640214184801,259,55.95490573198223,-3.192443756949956,164,12
24,164,Sun,12,13035,1050,55.94607055533778,-3.2103963310007657,1102,55.94556945067266,-3.21818468327956,164,12
24,164,Sun,12,1436,189,55.95010933017899,-3.190257770093808,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,241,1024,55.940237631689435,-3.194640214184801,265,55.939809466328285,-3.182738850746432,164,12
24,164,Sun,12,1297,250,55.977617152546344,-3.1741263194576277,262,55.96280408759764,-3.196283585062929,164,12
24,164,Sun,12,1289,250,55.977617152546344,-3.1741263194576277,262,55.96280408759764,-3.196283585062929,164,12
24,164,Sun,12,12593,2263,55.94388031687606,-3.0667539162178628,2265,55.94396074176487,-3.058306836702485,164,12
24,164,Sun,12,1117,1019,55.947097278583385,-3.1972457326126005,1019,55.947097278583385,-3.1972457326126005,164,12
24,164,Sun,12,1528,1823,55.94007146917616,-3.215335840688084,1725,55.94211534619251,-3.2692867654484417,164,12
24,164,Sun,12,1131,258,55.95856558589723,-3.2080701822277433,1096,55.9438359841253,-3.1849514084976818,164,12
24,164,Sun,12,2391,1767,55.937123239991095,-3.206431879393449,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,2987,265,55.939809466328285,-3.182738850746432,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,385,248,55.94583371599285,-3.189053072075467,1721,55.944248052468346,-3.2031045991104747,164,12
24,164,Sun,12,4385,1028,55.949797565633276,-3.1877950320129003,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,1046,1745,55.96037972054591,-3.1954703369027584,250,55.977617152546344,-3.1741263194576277,164,12
24,164,Sun,12,2953,1722,55.980030767403164,-3.300641788832536,1737,55.964117879889585,-3.2020947474163677,164,12
24,164,Sun,12,2913,1722,55.980030767403164,-3.300641788832536,1737,55.964117879889585,-3.2020947474163677,164,12
24,164,Sun,12,2399,265,55.939809466328285,-3.182738850746432,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,12061,2265,55.94396074176487,-3.058306836702485,2265,55.94396074176487,-3.058306836702485,164,12
24,164,Sun,12,1188,1814,55.95524788917224,-3.1722162800950704,246,55.939000247888764,-3.173923554315593,164,12
24,164,Sun,12,1213,1814,55.95524788917224,-3.1722162800950704,246,55.939000247888764,-3.173923554315593,164,12
24,164,Sun,12,2112,1767,55.937123239991095,-3.206431879393449,1767,55.937123239991095,-3.206431879393449,164,12
24,164,Sun,12,2107,1767,55.937123239991095,-3.206431879393449,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,2235,1767,55.937123239991095,-3.206431879393449,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,1363,1818,55.951089465236365,-3.17572460948655,1744,55.927985349796536,-3.209749771944871,164,12
24,164,Sun,12,8144,1821,55.95159412232485,-3.2123542850940225,1738,55.94564841884953,-3.2318471509140636,164,12
24,164,Sun,12,2297,265,55.939809466328285,-3.182738850746432,1728,55.957915406923476,-3.1183320420902874,164,12
24,164,Sun,12,8017,247,55.95233546161639,-3.2071011721072864,1738,55.94564841884953,-3.2318471509140636,164,12
24,164,Sun,12,304,1017,55.94478427951007,-3.186906245433761,1721,55.944248052468346,-3.2031045991104747,164,12
24,164,Sun,13,7815,1821,55.95159412232485,-3.2123542850940225,1738,55.94564841884953,-3.2318471509140636,164,13
24,164,Sun,13,1388,1738,55.94564841884953,-3.2318471509140636,1749,55.957278012740645,-3.2142853873890544,164,13
24,164,Sun,13,618,1767,55.937123239991095,-3.206431879393449,1731,55.947490592969416,-3.181112126101965,164,13
24,164,Sun,13,760,1017,55.94478427951007,-3.186906245433761,1814,55.95524788917224,-3.1722162800950704,164,13
24,164,Sun,13,3188,189,55.95010933017899,-3.190257770093808,1728,55.957915406923476,-3.1183320420902874,164,13
24,164,Sun,13,3216,189,55.95010933017899,-3.190257770093808,1728,55.957915406923476,-3.1183320420902874,164,13
24,164,Sun,13,632,1721,55.944248052468346,-3.2031045991104747,2268,55.95653524179326,-3.1862476120746805,164,13
24,164,Sun,13,2082,1748,55.933416359161036,-3.21239711224257,1728,55.957915406923476,-3.1183320420902874,164,13
24,164,Sun,13,2107,1748,55.933416359161036,-3.21239711224257,1728,55.957915406923476,-3.1183320420902874,164,13
24,164,Sun,13,3714,1728,55.957915406923476,-3.1183320420902874,1728,55.957915406923476,-3.1183320420902874,164,13
24,164,Sun,13,1742,1818,55.951089465236365,-3.17572460948655,1728,55.957915406923476,-3.1183320420902874,164,13
24,164,Sun,13,3237,1024,55.940237631689435,-3.194640214184801,1728,55.957915406923476,-3.1183320420902874,164,13
24,164,Sun,13,3624,1038,55.97132539148155,-3.207963567424258,1756,55.96283984266853,-3.234135938375289,164,13
24,164,Sun,13,2922,250,55.977617152546344,-3.1741263194576277,250,55.977617152546344,-3.1741263194576277,164,13
24,164,Sun,13,207,1052,55.94664279961712,-3.1854745859388913,171,55.94308406301113,-3.1883110727223993,164,13
24,164,Sun,13,2859,1024,55.940237631689435,-3.194640214184801,1728,55.957915406923476,-3.1183320420902874,164,13
24,164,Sun,13,3063,1728,55.957915406923476,-3.1183320420902874,289,55.951500737349754,-3.2031839065252825,164,13
24,164,Sun,13,1621,1728,55.957915406923476,-3.1183320420902874,1818,55.951089465236365,-3.17572460948655,164,13
24,164,Sun,13,1643,259,55.95490573198223,-3.192443756949956,1728,55.957915406923476,-3.1183320420902874,164,13
24,164,Sun,13,1647,259,55.95490573198223,-3.192443756949956,1728,55.957915406923476,-3.1183320420902874,164,13
24,164,Sun,13,3746,1722,55.980030767403164,-3.300641788832536,250,55.977617152546344,-3.1741263194576277,164,13
24,164,Sun,13,3727,1722,55.980030767403164,-3.300641788832536,250,55.977617152546344,-3.1741263194576277,164,13
24,164,Sun,13,3770,1722,55.980030767403164,-3.300641788832536,250,55.977617152546344,-3.1741263194576277,164,13
24,164,Sun,13,792,1727,55.93650603148236,-3.1801663476151134,183,55.951980756193535,-3.1918903325579038,164,13
24,164,Sun,13,1671,1768,55.935323709648124,-3.198763443819871,262,55.96280408759764,-3.196283585062929,164,13
24,164,Sun,13,319,1721,55.944248052468346,-3.2031045991104747,1821,55.95159412232485,-3.2123542850940225,164,13
24,164,Sun,13,1160,171,55.94308406301113,-3.1883110727223993,1090,55.95787194536338,-3.1758883709196652,164,13
24,164,Sun,13,1214,262,55.96280408759764,-3.196283585062929,171,55.94308406301113,-3.1883110727223993,164,13
24,164,Sun,13,1137,262,55.96280408759764,-3.196283585062929,1720,55.9607624081837,-3.201278014771333,164,13
24,164,Sun,13,2864,1039,55.947409199207115,-3.2057654971365537,1728,55.957915406923476,-3.1183320420902874,164,13
24,164,Sun,13,2145,264,55.94008064125911,-3.171746866852459,1728,55.957915406923476,-3.1183320420902874,164,13
24,164,Sun,13,3273,246,55.939000247888764,-3.173923554315593,1728,55.957915406923476,-3.1183320420902874,164,13
24,164,Sun,13,2689,1039,55.947409199207115,-3.2057654971365537,1728,55.957915406923476,-3.1183320420902874,164,13
24,164,Sun,13,2657,246,55.939000247888764,-3.173923554315593,1728,55.957915406923476,-3.1183320420902874,164,13
24,164,Sun,13,6658,1722,55.980030767403164,-3.300641788832536,1722,55.980030767403164,-3.300641788832536,164,13
24,164,Sun,13,2522,264,55.94008064125911,-3.171746866852459,1728,55.957915406923476,-3.1183320420902874,164,13
24,164,Sun,13,1056,1096,55.9438359841253,-3.1849514084976818,1098,55.936431918148195,-3.194150044314256,164,13
24,164,Sun,13,996,1096,55.9438359841253,-3.1849514084976818,1098,55.936431918148195,-3.194150044314256,164,13
24,164,Sun,13,1181,258,55.95856558589723,-3.2080701822277433,258,55.95856558589723,-3.2080701822277433,164,13
24,164,Sun,13,3345,249,55.94335692764551,-3.2092475016246453,249,55.94335692764551,-3.2092475016246453,164,13
24,164,Sun,13,4222,2268,55.95653524179326,-3.1862476120746805,289,55.951500737349754,-3.2031839065252825,164,13
24,164,Sun,13,2065,1039,55.947409199207115,-3.2057654971365537,1763,55.95941012836135,-3.2156613606136943,164,13
24,164,Sun,13,2103,1039,55.947409199207115,-3.2057654971365537,1763,55.95941012836135,-3.2156613606136943,164,13
24,164,Sun,13,3621,258,55.95856558589723,-3.2080701822277433,1722,55.980030767403164,-3.300641788832536,164,13
24,164,Sun,13,3583,258,55.95856558589723,-3.2080701822277433,1722,55.980030767403164,-3.300641788832536,164,13
24,164,Sun,13,2186,2268,55.95653524179326,-3.1862476120746805,250,55.977617152546344,-3.1741263194576277,164,13
24,164,Sun,13,2111,2268,55.95653524179326,-3.1862476120746805,250,55.977617152546344,-3.1741263194576277,164,13
24,164,Sun,13,5760,1722,55.980030767403164,-3.300641788832536,1722,55.980030767403164,-3.300641788832536,164,13
24,164,Sun,13,1502,1728,55.957915406923476,-3.1183320420902874,1090,55.95787194536338,-3.1758883709196652,164,13
24,164,Sun,13,2821,1093,55.95197357717703,-3.226124804664096,1821,55.95159412232485,-3.2123542850940225,164,13
24,164,Sun,13,2779,1093,55.95197357717703,-3.226124804664096,1821,55.95159412232485,-3.2123542850940225,164,13
24,164,Sun,13,3038,1763,55.95941012836135,-3.2156613606136943,1722,55.980030767403164,-3.300641788832536,164,13
24,164,Sun,13,1699,1744,55.927985349796536,-3.209749771944871,265,55.939809466328285,-3.182738850746432,164,13
24,164,Sun,13,1005,1767,55.937123239991095,-3.206431879393449,252,55.92418540667696,-3.173830830087809,164,13
24,164,Sun,14,3248,2268,55.95653524179326,-3.1862476120746805,289,55.951500737349754,-3.2031839065252825,164,14
24,164,Sun,14,2490,1728,55.957915406923476,-3.1183320420902874,1728,55.957915406923476,-3.1183320420902874,164,14
24,164,Sun,14,1551,2268,55.95653524179326,-3.1862476120746805,250,55.977617152546344,-3.1741263194576277,164,14
24,164,Sun,14,1315,259,55.95490573198223,-3.192443756949956,1038,55.97132539148155,-3.207963567424258,164,14
24,164,Sun,14,2711,1722,55.980030767403164,-3.300641788832536,358,55.96517649040763,-3.1761801702076298,164,14
24,164,Sun,14,1535,1728,55.957915406923476,-3.1183320420902874,358,55.96517649040763,-3.1761801702076298,164,14
24,164,Sun,14,5897,1722,55.980030767403164,-3.300641788832536,1722,55.980030767403164,-3.300641788832536,164,14
24,164,Sun,14,1498,1728,55.957915406923476,-3.1183320420902874,1728,55.957915406923476,-3.1183320420902874,164,14
24,164,Sun,14,4966,1722,55.980030767403164,-3.300641788832536,1722,55.980030767403164,-3.300641788832536,164,14
24,164,Sun,14,2009,1728,55.957915406923476,-3.1183320420902874,1728,55.957915406923476,-3.1183320420902874,164,14
24,164,Sun,14,3564,1728,55.957915406923476,-3.1183320420902874,1728,55.957915406923476,-3.1183320420902874,164,14
24,164,Sun,14,4121,1722,55.980030767403164,-3.300641788832536,262,55.96280408759764,-3.196283585062929,164,14
24,164,Sun,14,3890,1756,55.96283984266853,-3.234135938375289,1038,55.97132539148155,-3.207963567424258,164,14
24,164,Sun,14,2397,1763,55.95941012836135,-3.2156613606136943,1763,55.95941012836135,-3.2156613606136943,164,14
24,164,Sun,14,1667,264,55.94008064125911,-3.171746866852459,1813,55.94406627599551,-3.0985614794416128,164,14
24,164,Sun,14,2361,1763,55.95941012836135,-3.2156613606136943,1763,55.95941012836135,-3.2156613606136943,164,14
24,164,Sun,14,1653,264,55.94008064125911,-3.171746866852459,1813,55.94406627599551,-3.0985614794416128,164,14
24,164,Sun,14,3489,1818,55.951089465236365,-3.17572460948655,1824,55.96901164826488,-3.16739470303429,164,14
24,164,Sun,14,959,252,55.92418540667696,-3.173830830087809,1024,55.940237631689435,-3.194640214184801,164,14
24,164,Sun,14,1825,1818,55.951089465236365,-3.17572460948655,1728,55.957915406923476,-3.1183320420902874,164,14
24,164,Sun,14,1020,1024,55.940237631689435,-3.194640214184801,1823,55.94007146917616,-3.215335840688084,164,14
24,164,Sun,14,2153,259,55.95490573198223,-3.192443756949956,189,55.95010933017899,-3.190257770093808,164,14
24,164,Sun,14,2121,259,55.95490573198223,-3.192443756949956,189,55.95010933017899,-3.190257770093808,164,14
24,164,Sun,14,491,1024,55.940237631689435,-3.194640214184801,183,55.951980756193535,-3.1918903325579038,164,14
24,164,Sun,14,495,265,55.939809466328285,-3.182738850746432,265,55.939809466328285,-3.182738850746432,164,14
24,164,Sun,14,2724,1744,55.927985349796536,-3.209749771944871,1728,55.957915406923476,-3.1183320420902874,164,14
24,164,Sun,14,2079,1728,55.957915406923476,-3.1183320420902874,1720,55.9607624081837,-3.201278014771333,164,14
24,164,Sun,14,6103,1754,55.94191081116495,-3.2378003138226177,1754,55.94191081116495,-3.2378003138226177,164,14
24,164,Sun,14,2050,1728,55.957915406923476,-3.1183320420902874,1728,55.957915406923476,-3.1183320420902874,164,14
24,164,Sun,14,903,1818,55.951089465236365,-3.17572460948655,1728,55.957915406923476,-3.1183320420902874,164,14
24,164,Sun,14,2841,1728,55.957915406923476,-3.1183320420902874,2263,55.94388031687606,-3.0667539162178628,164,14
24,164,Sun,14,3929,1024,55.940237631689435,-3.194640214184801,1721,55.944248052468346,-3.2031045991104747,164,14
24,164,Sun,14,3924,1024,55.940237631689435,-3.194640214184801,1721,55.944248052468346,-3.2031045991104747,164,14
24,164,Sun,14,1524,289,55.951500737349754,-3.2031839065252825,1728,55.957915406923476,-3.1183320420902874,164,14
24,164,Sun,14,235,265,55.939809466328285,-3.182738850746432,1024,55.940237631689435,-3.194640214184801,164,14
24,164,Sun,14,9898,1728,55.957915406923476,-3.1183320420902874,358,55.96517649040763,-3.1761801702076298,164,14
24,164,Sun,14,3067,250,55.977617152546344,-3.1741263194576277,1722,55.980030767403164,-3.300641788832536,164,14
24,164,Sun,14,693,1039,55.947409199207115,-3.2057654971365537,1814,55.95524788917224,-3.1722162800950704,164,14
24,164,Sun,14,11329,1753,55.959536249717715,-3.223434402338853,1753,55.959536249717715,-3.223434402338853,164,14
24,164,Sun,14,293,1024,55.940237631689435,-3.194640214184801,248,55.94583371599285,-3.189053072075467,164,14
24,164,Sun,14,5216,1807,55.969442746098885,-3.3072587984723745,358,55.96517649040763,-3.1761801702076298,164,14
24,164,Sun,14,5200,1807,55.969442746098885,-3.3072587984723745,358,55.96517649040763,-3.1761801702076298,164,14
24,164,Sun,14,6011,1722,55.980030767403164,-3.300641788832536,1729,55.9640310527501,-3.1851753729504253,164,14
24,164,Sun,14,3109,1823,55.94007146917616,-3.215335840688084,1815,55.926684277487574,-3.2894811171216665,164,14
24,164,Sun,14,483,248,55.94583371599285,-3.189053072075467,289,55.951500737349754,-3.2031839065252825,164,14
24,164,Sun,14,1768,1019,55.947097278583385,-3.1972457326126005,250,55.977617152546344,-3.1741263194576277,164,14
24,164,Sun,14,3054,1737,55.964117879889585,-3.2020947474163677,1821,55.95159412232485,-3.2123542850940225,164,14
24,164,Sun,14,3053,1737,55.964117879889585,-3.2020947474163677,1821,55.95159412232485,-3.2123542850940225,164,14
24,164,Sun,15,487,289,55.951500737349754,-3.2031839065252825,289,55.951500737349754,-3.2031839065252825,164,15
24,164,Sun,15,900,259,55.95490573198223,-3.192443756949956,1824,55.96901164826488,-3.16739470303429,164,15
24,164,Sun,15,922,259,55.95490573198223,-3.192443756949956,1824,55.96901164826488,-3.16739470303429,164,15
24,164,Sun,15,576,1767,55.937123239991095,-3.206431879393449,1767,55.937123239991095,-3.206431879393449,164,15
24,164,Sun,15,2578,1728,55.957915406923476,-3.1183320420902874,2268,55.95653524179326,-3.1862476120746805,164,15
24,164,Sun,15,1506,1039,55.947409199207115,-3.2057654971365537,1728,55.957915406923476,-3.1183320420902874,164,15
