LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,HR,T2M,WS2M,PRECTOTCORR,CLOUD_AMT
-3.300622,55.98002,2019,10,29,302,2019-10-29,16,6.05,2.06,0.01,21.32
-3.300622,55.98002,2019,10,29,302,2019-10-29,17,4.97,2.12,0,13.01
-3.300622,55.98002,2019,10,29,302,2019-10-29,18,4.91,2.15,0,7.97
-3.300622,55.98002,2019,10,29,302,2019-10-29,19,5.08,2.12,0.01,8.67
-3.300622,55.98002,2019,10,29,302,2019-10-29,20,5.18,2.09,0.01,5.06
-3.300622,55.98002,2019,10,29,302,2019-10-29,21,5.13,2.04,0.02,7.39
-3.300622,55.98002,2019,10,29,302,2019-10-29,22,5.22,1.99,0.03,14.45
-3.300622,55.98002,2019,10,29,302,2019-10-29,23,5.43,1.93,0.02,16.59
-3.300622,55.98002,2019,10,30,303,2019-10-30,0,5.41,1.81,0.02,24.5
-3.300622,55.98002,2019,10,30,303,2019-10-30,1,5.37,1.73,0.02,17.88
-3.300622,55.98002,2019,10,30,303,2019-10-30,2,5.23,1.69,0.02,29.76
-3.300622,55.98002,2019,10,30,303,2019-10-30,3,5.07,1.69,0.02,23.08
-3.300622,55.98002,2019,10,30,303,2019-10-30,4,5.02,1.72,0.01,36.27
-3.300622,55.98002,2019,10,30,303,2019-10-30,5,5.05,1.74,0.02,41.03
-3.300622,55.98002,2019,10,30,303,2019-10-30,6,5.05,1.82,0.02,46.77
-3.300622,55.98002,2019,10,30,303,2019-10-30,7,5.08,2,0.01,55.54
-3.300622,55.98002,2019,10,30,303,2019-10-30,8,5.87,2.25,0.01,50.12
-3.300622,55.98002,2019,10,30,303,2019-10-30,9,6.94,2.75,0.01,36.55
-3.300622,55.98002,2019,10,30,303,2019-10-30,10,7.6,3.31,0.01,47.91
-3.300622,55.98002,2019,10,30,303,2019-10-30,11,8.09,3.45,0.02,45.18
-3.300622,55.98002,2019,10,30,303,2019-10-30,12,8.53,3.46,0.01,73.9
-3.300622,55.98002,2019,10,30,303,2019-10-30,13,8.74,3.4,0.01,94.81
-3.300622,55.98002,2019,10,30,303,2019-10-30,14,8.64,3.26,0.01,95.38
-3.300622,55.98002,2019,10,30,303,2019-10-30,15,7.89,2.55,0,84.39
-3.300622,55.98002,2019,10,30,303,2019-10-30,16,5.84,2.26,0,91.9
-3.300622,55.98002,2019,10,30,303,2019-10-30,17,4.76,2.5,0,9.49
-3.300622,55.98002,2019,10,30,303,2019-10-30,18,4.5,2.66,0.01,9.42
-3.300622,55.98002,2019,10,30,303,2019-10-30,19,4.24,2.71,0.01,3.59
-3.300622,55.98002,2019,10,30,303,2019-10-30,20,4.15,2.82,0.01,62.21
-3.300622,55.98002,2019,10,30,303,2019-10-30,21,4.03,2.8,0.01,20.91
-3.300622,55.98002,2019,10,30,303,2019-10-30,22,3.76,2.64,0.01,43.45
-3.300622,55.98002,2019,10,30,303,2019-10-30,23,3.53,2.52,0.01,28.79
-3.300622,55.98002,2019,10,31,304,2019-10-31,0,3.41,2.53,0.01,20.09
-3.300622,55.98002,2019,10,31,304,2019-10-31,1,3.31,2.52,0.01,10
-3.300622,55.98002,2019,10,31,304,2019-10-31,2,3.15,2.45,0.01,8.98
-3.300622,55.98002,2019,10,31,304,2019-10-31,3,3.08,2.45,0,19.35
-3.300622,55.98002,2019,10,31,304,2019-10-31,4,3.01,2.5,0,25.11
-3.300622,55.98002,2019,10,31,304,2019-10-31,5,2.92,2.51,0,28.01
-3.300622,55.98002,2019,10,31,304,2019-10-31,6,2.85,2.54,0,28.77
-3.300622,55.98002,2019,10,31,304,2019-10-31,7,2.77,2.55,0.01,22.65
-3.300622,55.98002,2019,10,31,304,2019-10-31,8,4.01,2.63,0.01,19.39
-3.300622,55.98002,2019,10,31,304,2019-10-31,9,6.07,2.81,0,40.71
-3.300622,55.98002,2019,10,31,304,2019-10-31,10,7.39,3.13,0,77.97
-3.300622,55.98002,2019,10,31,304,2019-10-31,11,8.39,4.25,0,31.48
-3.300622,55.98002,2019,10,31,304,2019-10-31,12,8.81,4.57,0,44.64
-3.300622,55.98002,2019,10,31,304,2019-10-31,13,8.89,4.4,0,56.62
-3.300622,55.98002,2019,10,31,304,2019-10-31,14,8.62,3.91,0,55.28
-3.300622,55.98002,2019,10,31,304,2019-10-31,15,7.76,2.98,0,76.13
-3.300622,55.98002,2019,10,31,304,2019-10-31,16,6.24,2.57,0,90.52
-3.300622,55.98002,2019,10,31,304,2019-10-31,17,5.31,2.84,0,96.2
-3.300622,55.98002,2019,10,31,304,2019-10-31,18,5.25,2.93,0.01,99.02
-3.300622,55.98002,2019,10,31,304,2019-10-31,19,5.49,3.18,0.03,99.7
-3.300622,55.98002,2019,10,31,304,2019-10-31,20,5.33,2.92,0.06,99.64
-3.300622,55.98002,2019,10,31,304,2019-10-31,21,5.3,2.85,0.17,100
-3.300622,55.98002,2019,10,31,304,2019-10-31,22,5.41,2.92,0.15,99.64
-3.300622,55.98002,2019,10,31,304,2019-10-31,23,5.53,3.09,0.18,100
-3.300622,55.98002,2019,11,1,305,2019-11-01,0,5.73,3.22,0.16,99.78
-3.300622,55.98002,2019,11,1,305,2019-11-01,1,5.87,3.41,0.12,100
-3.300622,55.98002,2019,11,1,305,2019-11-01,2,5.99,3.55,0.22,99.67
-3.300622,55.98002,2019,11,1,305,2019-11-01,3,6.1,3.52,0.27,100
-3.300622,55.98002,2019,11,1,305,2019-11-01,4,6.18,3.41,0.43,99.81
-3.300622,55.98002,2019,11,1,305,2019-11-01,5,6.24,3.21,0.68,99.77
-3.300622,55.98002,2019,11,1,305,2019-11-01,6,6.29,3.05,0.85,99.95
-3.300622,55.98002,2019,11,1,305,2019-11-01,7,6.3,2.85,0.95,100
-3.300622,55.98002,2019,11,1,305,2019-11-01,8,6.45,2.86,0.79,100
-3.300622,55.98002,2019,11,1,305,2019-11-01,9,6.8,3.09,0.6,100
-3.300622,55.98002,2019,11,1,305,2019-11-01,10,7.16,3.38,0.54,99.55
-3.300622,55.98002,2019,11,1,305,2019-11-01,11,7.55,3.68,0.47,98.8
-3.300622,55.98002,2019,11,1,305,2019-11-01,12,7.93,3.82,0.36,97.95
-3.300622,55.98002,2019,11,1,305,2019-11-01,13,8.26,4.07,0.26,99.16
-3.300622,55.98002,2019,11,1,305,2019-11-01,14,8.52,3.89,0.21,97.27
-3.300622,55.98002,2019,11,1,305,2019-11-01,15,8.65,3.61,0.21,97.73
-3.300622,55.98002,2019,11,1,305,2019-11-01,16,8.68,3.19,0.22,90.25
-3.300622,55.98002,2019,11,1,305,2019-11-01,17,8.76,2.81,0.23,99.27
-3.300622,55.98002,2019,11,1,305,2019-11-01,18,8.83,2.6,0.21,100
-3.300622,55.98002,2019,11,1,305,2019-11-01,19,8.71,2.39,0.22,99.78
-3.300622,55.98002,2019,11,1,305,2019-11-01,20,8.39,2.15,0.26,100
-3.300622,55.98002,2019,11,1,305,2019-11-01,21,8.33,2.16,0.26,99.58
-3.300622,55.98002,2019,11,1,305,2019-11-01,22,8.44,2.39,0.22,100
-3.300622,55.98002,2019,11,1,305,2019-11-01,23,8.73,2.96,0.27,99.85
-3.300622,55.98002,2019,11,2,306,2019-11-02,0,9.08,3.69,0.56,99.8
-3.300622,55.98002,2019,11,2,306,2019-11-02,1,9.42,4.19,1.32,99.92
-3.300622,55.98002,2019,11,2,306,2019-11-02,2,9.8,4.17,2.32,99.91
-3.300622,55.98002,2019,11,2,306,2019-11-02,3,10.13,3.98,2.39,97.16
-3.300622,55.98002,2019,11,2,306,2019-11-02,4,9.97,3.12,1.22,94.44
-3.300622,55.98002,2019,11,2,306,2019-11-02,5,9.4,2.48,0.3,87.33
-3.300622,55.98002,2019,11,2,306,2019-11-02,6,8.97,2.67,0.08,77.85
-3.300622,55.98002,2019,11,2,306,2019-11-02,7,8.15,2.62,0.02,79.41
-3.300622,55.98002,2019,11,2,306,2019-11-02,8,8.05,2.32,0.01,81.25
-3.300622,55.98002,2019,11,2,306,2019-11-02,9,9.14,2.47,0.01,95.45
-3.300622,55.98002,2019,11,2,306,2019-11-02,10,9.87,2.17,0.01,98.56
-3.300622,55.98002,2019,11,2,306,2019-11-02,11,10.61,1.67,0.01,95.17
-3.300622,55.98002,2019,11,2,306,2019-11-02,12,10.94,1.16,0.01,95.95
-3.300622,55.98002,2019,11,2,306,2019-11-02,13,11.05,1.08,0.01,84.48
-3.300622,55.98002,2019,11,2,306,2019-11-02,14,10.76,1.21,0.01,84.24
-3.300622,55.98002,2019,11,2,306,2019-11-02,15,9.94,1.16,0.01,67.27
-3.300622,55.98002,2019,11,2,306,2019-11-02,16,8.34,1.39,0.01,50.38
-3.300622,55.98002,2019,11,2,306,2019-11-02,17,7.23,1.59,0,41.73
-3.300622,55.98002,2019,11,2,306,2019-11-02,18,6.7,1.69,0.01,37.26
-3.300622,55.98002,2019,11,2,306,2019-11-02,19,6.55,1.81,0.01,55.93
-3.300622,55.98002,2019,11,2,306,2019-11-02,20,6.75,1.97,0.01,63.42
-3.300622,55.98002,2019,11,2,306,2019-11-02,21,7.02,2.2,0.01,76.08
-3.300622,55.98002,2019,11,2,306,2019-11-02,22,7.36,2.66,0.02,82.2
-3.300622,55.98002,2019,11,2,306,2019-11-02,23,7.37,2.96,0.04,71.95
-3.300622,55.98002,2019,11,3,307,2019-11-03,0,7.33,3.42,0.07,78.25
-3.300622,55.98002,2019,11,3,307,2019-11-03,1,7.37,4.02,0.12,97.16
-3.300622,55.98002,2019,11,3,307,2019-11-03,2,7.5,4.61,0.22,68.5
-3.300622,55.98002,2019,11,3,307,2019-11-03,3,7.74,5.41,0.31,74.68
-3.300622,55.98002,2019,11,3,307,2019-11-03,4,8.03,5.74,0.23,91.92
-3.300622,55.98002,2019,11,3,307,2019-11-03,5,8.47,5.43,0.26,99.89
-3.300622,55.98002,2019,11,3,307,2019-11-03,6,8.66,5.24,0.23,97.76
-3.300622,55.98002,2019,11,3,307,2019-11-03,7,8.58,5.22,0.19,99.27
-3.300622,55.98002,2019,11,3,307,2019-11-03,8,8.55,5.04,0.23,76.98
-3.300622,55.98002,2019,11,3,307,2019-11-03,9,8.76,4.93,0.25,92.84
-3.300622,55.98002,2019,11,3,307,2019-11-03,10,9.15,4.98,0.17,94.41
-3.300622,55.98002,2019,11,3,307,2019-11-03,11,9.51,5,0.11,99.16
-3.300622,55.98002,2019,11,3,307,2019-11-03,12,9.89,5,0.12,93.82
-3.300622,55.98002,2019,11,3,307,2019-11-03,13,10.07,4.79,0.15,96.71
-3.300622,55.98002,2019,11,3,307,2019-11-03,14,9.93,4.3,0.17,95.13
-3.300622,55.98002,2019,11,3,307,2019-11-03,15,9.38,3.92,0.18,86.82
-3.300622,55.98002,2019,11,3,307,2019-11-03,16,8.31,3.51,0.15,93.55
-3.300622,55.98002,2019,11,3,307,2019-11-03,17,7.96,3.75,0.13,97.86
-3.300622,55.98002,2019,11,3,307,2019-11-03,18,8.27,4.29,0.12,98.59
-3.300622,55.98002,2019,11,3,307,2019-11-03,19,8.44,4.5,0.1,100
-3.300622,55.98002,2019,11,3,307,2019-11-03,20,8.55,4.46,0.1,100
-3.300622,55.98002,2019,11,3,307,2019-11-03,21,8.51,4.35,0.1,76.62
-3.300622,55.98002,2019,11,3,307,2019-11-03,22,8.4,4.28,0.08,98.57
-3.300622,55.98002,2019,11,3,307,2019-11-03,23,8.38,4.14,0.06,97.83
-3.300622,55.98002,2019,11,4,308,2019-11-04,0,8.41,4.06,0.06,100
-3.300622,55.98002,2019,11,4,308,2019-11-04,1,8.44,3.95,0.07,99.3
-3.300622,55.98002,2019,11,4,308,2019-11-04,2,8.4,3.66,0.12,82.8
-3.300622,55.98002,2019,11,4,308,2019-11-04,3,8.34,3.52,0.22,90.62
-3.300622,55.98002,2019,11,4,308,2019-11-04,4,8.17,3.26,0.44,96.38
-3.300622,55.98002,2019,11,4,308,2019-11-04,5,8.07,3.24,0.66,93.48
-3.300622,55.98002,2019,11,4,308,2019-11-04,6,8.17,3.31,0.93,89.19
-3.300622,55.98002,2019,11,4,308,2019-11-04,7,8.27,3.4,1.27,89.16
-3.300622,55.98002,2019,11,4,308,2019-11-04,8,8.44,3.7,1.51,80.52
-3.300622,55.98002,2019,11,4,308,2019-11-04,9,8.67,4.17,1.21,77.18
-3.300622,55.98002,2019,11,4,308,2019-11-04,10,8.88,4.45,0.67,90.18
-3.300622,55.98002,2019,11,4,308,2019-11-04,11,9.17,4.71,0.44,84.81
-3.300622,55.98002,2019,11,4,308,2019-11-04,12,9.43,5.11,0.43,95.77
-3.300622,55.98002,2019,11,4,308,2019-11-04,13,9.41,5.54,0.5,95.73
-3.300622,55.98002,2019,11,4,308,2019-11-04,14,9.23,6.03,0.64,99.38
-3.300622,55.98002,2019,11,4,308,2019-11-04,15,8.97,6.9,0.92,98.82
-3.300622,55.98002,2019,11,4,308,2019-11-04,16,8.49,7.33,0.79,99.91
-3.300622,55.98002,2019,11,4,308,2019-11-04,17,8.11,7.21,0.47,99.72
-3.300622,55.98002,2019,11,4,308,2019-11-04,18,7.92,6.96,0.34,99.88
-3.300622,55.98002,2019,11,4,308,2019-11-04,19,7.75,7.03,0.36,99.95
-3.300622,55.98002,2019,11,4,308,2019-11-04,20,7.55,7.22,0.36,99.97
-3.300622,55.98002,2019,11,4,308,2019-11-04,21,7.32,7.44,0.38,92.88
-3.300622,55.98002,2019,11,4,308,2019-11-04,22,7.18,7.56,0.4,89.84
-3.300622,55.98002,2019,11,4,308,2019-11-04,23,7.15,7.41,0.36,99.91
-3.300622,55.98002,2019,11,5,309,2019-11-05,0,7.15,7.13,0.3,99.92
-3.300622,55.98002,2019,11,5,309,2019-11-05,1,7.15,6.8,0.23,99.85
-3.300622,55.98002,2019,11,5,309,2019-11-05,2,7.17,6.47,0.16,97.09
-3.300622,55.98002,2019,11,5,309,2019-11-05,3,7.22,6.06,0.13,99.92
-3.300622,55.98002,2019,11,5,309,2019-11-05,4,7.19,5.64,0.13,99.97
-3.300622,55.98002,2019,11,5,309,2019-11-05,5,7.05,5.28,0.08,99.98
-3.300622,55.98002,2019,11,5,309,2019-11-05,6,6.92,5.1,0.04,98.49
-3.300622,55.98002,2019,11,5,309,2019-11-05,7,6.48,4.63,0.04,96.44
-3.300622,55.98002,2019,11,5,309,2019-11-05,8,6.19,4.45,0.03,92.59
-3.300622,55.98002,2019,11,5,309,2019-11-05,9,6.47,4.35,0.02,87.74
-3.300622,55.98002,2019,11,5,309,2019-11-05,10,7.02,4.29,0.02,90.69
-3.300622,55.98002,2019,11,5,309,2019-11-05,11,7.63,4.5,0.01,81.4
-3.300622,55.98002,2019,11,5,309,2019-11-05,12,7.95,4.34,0.01,86.3
-3.300622,55.98002,2019,11,5,309,2019-11-05,13,8,4.03,0.01,70.95
-3.300622,55.98002,2019,11,5,309,2019-11-05,14,7.74,3.52,0.01,57.98
-3.300622,55.98002,2019,11,5,309,2019-11-05,15,6.99,2.54,0.01,27.45
-3.300622,55.98002,2019,11,5,309,2019-11-05,16,5.43,2.03,0.01,80.48
-3.300622,55.98002,2019,11,5,309,2019-11-05,17,4.69,1.98,0.01,69.1
-3.300622,55.98002,2019,11,5,309,2019-11-05,18,4.25,1.97,0.01,53.29
-3.300622,55.98002,2019,11,5,309,2019-11-05,19,3.88,1.92,0.01,59.05
-3.300622,55.98002,2019,11,5,309,2019-11-05,20,3.6,1.86,0.01,82.8
-3.300622,55.98002,2019,11,5,309,2019-11-05,21,3.29,1.8,0.01,53.4
-3.300622,55.98002,2019,11,5,309,2019-11-05,22,2.98,1.75,0.01,87.73
-3.300622,55.98002,2019,11,5,309,2019-11-05,23,2.89,1.67,0.01,87.77
-3.300622,55.98002,2019,11,6,310,2019-11-06,0,2.93,1.57,0.01,79.15
-3.300622,55.98002,2019,11,6,310,2019-11-06,1,3.05,1.49,0.01,56.62
-3.300622,55.98002,2019,11,6,310,2019-11-06,2,3.12,1.41,0.02,94.21
-3.300622,55.98002,2019,11,6,310,2019-11-06,3,3.44,1.25,0.06,81.1
-3.300622,55.98002,2019,11,6,310,2019-11-06,4,3.65,1.08,0.14,99.22
-3.300622,55.98002,2019,11,6,310,2019-11-06,5,3.48,0.98,0.07,97.12
-3.300622,55.98002,2019,11,6,310,2019-11-06,6,3.43,1.19,0.03,99.98
-3.300622,55.98002,2019,11,6,310,2019-11-06,7,3.43,1.3,0.03,98.51
-3.300622,55.98002,2019,11,6,310,2019-11-06,8,3.87,1.3,0.03,83.79
-3.300622,55.98002,2019,11,6,310,2019-11-06,9,4.74,1.22,0.07,97.93
-3.300622,55.98002,2019,11,6,310,2019-11-06,10,5.63,1.58,0.11,97.81
-3.300622,55.98002,2019,11,6,310,2019-11-06,11,5.78,1.89,0.08,98.52
-3.300622,55.98002,2019,11,6,310,2019-11-06,12,5.85,2.02,0.06,100
-3.300622,55.98002,2019,11,6,310,2019-11-06,13,5.84,1.99,0.04,99.86
-3.300622,55.98002,2019,11,6,310,2019-11-06,14,5.55,1.9,0.05,99.51
-3.300622,55.98002,2019,11,6,310,2019-11-06,15,5.08,2.07,0.08,100
-3.300622,55.98002,2019,11,6,310,2019-11-06,16,4.67,2.28,0.13,100
-3.300622,55.98002,2019,11,6,310,2019-11-06,17,4.6,2.45,0.19,99.88
-3.300622,55.98002,2019,11,6,310,2019-11-06,18,4.62,2.65,0.39,99.78
-3.300622,55.98002,2019,11,6,310,2019-11-06,19,4.59,2.83,0.56,99.74
-3.300622,55.98002,2019,11,6,310,2019-11-06,20,4.43,3.01,0.6,97.66
-3.300622,55.98002,2019,11,6,310,2019-11-06,21,4.2,3.15,0.53,99.11
-3.300622,55.98002,2019,11,6,310,2019-11-06,22,4.01,3.27,0.42,99.7
-3.300622,55.98002,2019,11,6,310,2019-11-06,23,3.86,3.26,0.34,98.44
-3.300622,55.98002,2019,11,7,311,2019-11-07,0,3.8,3.2,0.36,96.32
-3.300622,55.98002,2019,11,7,311,2019-11-07,1,3.87,3.12,0.44,97.78
-3.300622,55.98002,2019,11,7,311,2019-11-07,2,3.98,3.09,0.41,98.09
-3.300622,55.98002,2019,11,7,311,2019-11-07,3,4.12,3.12,0.22,99.92
-3.300622,55.98002,2019,11,7,311,2019-11-07,4,4.4,3.3,0.15,99.91
-3.300622,55.98002,2019,11,7,311,2019-11-07,5,4.77,3.67,0.21,99.86
-3.300622,55.98002,2019,11,7,311,2019-11-07,6,5.05,4.03,0.35,99.66
-3.300622,55.98002,2019,11,7,311,2019-11-07,7,5.23,4.38,0.48,99.75
-3.300622,55.98002,2019,11,7,311,2019-11-07,8,5.52,4.7,0.47,79.05
-3.300622,55.98002,2019,11,7,311,2019-11-07,9,5.95,4.99,0.33,99.85
-3.300622,55.98002,2019,11,7,311,2019-11-07,10,6.42,5.26,0.2,99.88
-3.300622,55.98002,2019,11,7,311,2019-11-07,11,6.81,5.78,0.1,99.69
-3.300622,55.98002,2019,11,7,311,2019-11-07,12,7.14,6.34,0.05,99.48
-3.300622,55.98002,2019,11,7,311,2019-11-07,13,7.3,6.81,0.03,99.83
-3.300622,55.98002,2019,11,7,311,2019-11-07,14,7.19,7.07,0.02,98.84
-3.300622,55.98002,2019,11,7,311,2019-11-07,15,6.78,7.11,0.02,100
-3.300622,55.98002,2019,11,7,311,2019-11-07,16,6.33,6.94,0.02,100
-3.300622,55.98002,2019,11,7,311,2019-11-07,17,6.05,6.79,0.02,99.93
-3.300622,55.98002,2019,11,7,311,2019-11-07,18,5.74,6.44,0.03,99.89
-3.300622,55.98002,2019,11,7,311,2019-11-07,19,5.34,5.98,0.02,99.92
-3.300622,55.98002,2019,11,7,311,2019-11-07,20,4.74,5.3,0.02,73.41
-3.300622,55.98002,2019,11,7,311,2019-11-07,21,4.19,5.01,0.01,46.66
-3.300622,55.98002,2019,11,7,311,2019-11-07,22,3.73,4.88,0.01,75.41
-3.300622,55.98002,2019,11,7,311,2019-11-07,23,3.23,4.68,0.01,38.41
-3.300622,55.98002,2019,11,8,312,2019-11-08,0,2.83,4.65,0.01,44.59
-3.300622,55.98002,2019,11,8,312,2019-11-08,1,2.62,4.66,0.01,21.25
-3.300622,55.98002,2019,11,8,312,2019-11-08,2,2.53,4.63,0.01,32.37
-3.300622,55.98002,2019,11,8,312,2019-11-08,3,2.57,4.6,0.01,19.57
-3.300622,55.98002,2019,11,8,312,2019-11-08,4,2.41,4.38,0.01,25.17
-3.300622,55.98002,2019,11,8,312,2019-11-08,5,2.04,4.07,0.02,20.13
-3.300622,55.98002,2019,11,8,312,2019-11-08,6,1.64,3.79,0.02,25.2
-3.300622,55.98002,2019,11,8,312,2019-11-08,7,1.3,3.48,0.03,30.93
-3.300622,55.98002,2019,11,8,312,2019-11-08,8,1.68,3.51,0.04,16.05
-3.300622,55.98002,2019,11,8,312,2019-11-08,9,2.78,3.81,0.04,27.28
-3.300622,55.98002,2019,11,8,312,2019-11-08,10,3.55,3.77,0.05,39.59
-3.300622,55.98002,2019,11,8,312,2019-11-08,11,4.29,3.66,0.07,46.3
-3.300622,55.98002,2019,11,8,312,2019-11-08,12,4.92,3.51,0.05,54.63
-3.300622,55.98002,2019,11,8,312,2019-11-08,13,5.39,3.26,0.05,52.3
-3.300622,55.98002,2019,11,8,312,2019-11-08,14,5.44,2.77,0.02,49.01
-3.300622,55.98002,2019,11,8,312,2019-11-08,15,4.51,1.99,0.01,37.12
-3.300622,55.98002,2019,11,8,312,2019-11-08,16,2.81,1.95,0,40.98
-3.300622,55.98002,2019,11,8,312,2019-11-08,17,2.24,1.93,0,27.34
-3.300622,55.98002,2019,11,8,312,2019-11-08,18,2.18,1.82,0,22.31
-3.300622,55.98002,2019,11,8,312,2019-11-08,19,2.4,1.71,0,10.08
-3.300622,55.98002,2019,11,8,312,2019-11-08,20,2.52,1.61,0,13.17
-3.300622,55.98002,2019,11,8,312,2019-11-08,21,2.36,1.62,0,59.72
-3.300622,55.98002,2019,11,8,312,2019-11-08,22,2.14,1.67,0,48.58
-3.300622,55.98002,2019,11,8,312,2019-11-08,23,1.89,1.77,0,91.38
-3.300622,55.98002,2019,11,9,313,2019-11-09,0,1.62,1.87,0,100
-3.300622,55.98002,2019,11,9,313,2019-11-09,1,1.48,1.98,0,98.6
-3.300622,55.98002,2019,11,9,313,2019-11-09,2,1.44,2.12,0,90.57
-3.300622,55.98002,2019,11,9,313,2019-11-09,3,1.4,2.25,0.01,98.48
-3.300622,55.98002,2019,11,9,313,2019-11-09,4,1.55,2.43,0,100
-3.300622,55.98002,2019,11,9,313,2019-11-09,5,1.69,2.59,0,99.49
-3.300622,55.98002,2019,11,9,313,2019-11-09,6,1.78,2.71,0,96.57
-3.300622,55.98002,2019,11,9,313,2019-11-09,7,1.98,2.83,0,99.78
-3.300622,55.98002,2019,11,9,313,2019-11-09,8,2.45,2.97,0,93.61
-3.300622,55.98002,2019,11,9,313,2019-11-09,9,3.52,3.14,0,98.47
-3.300622,55.98002,2019,11,9,313,2019-11-09,10,4.62,3.38,0,97.34
-3.300622,55.98002,2019,11,9,313,2019-11-09,11,5.39,3.69,0,65.98
-3.300622,55.98002,2019,11,9,313,2019-11-09,12,5.74,3.82,0,70.26
-3.300622,55.98002,2019,11,9,313,2019-11-09,13,5.79,3.78,0,72.38
-3.300622,55.98002,2019,11,9,313,2019-11-09,14,5.47,3.57,0,82.75
-3.300622,55.98002,2019,11,9,313,2019-11-09,15,4.43,3.08,0,54.11
-3.300622,55.98002,2019,11,9,313,2019-11-09,16,3.03,2.82,0,96.95
-3.300622,55.98002,2019,11,9,313,2019-11-09,17,2.65,2.71,0,99.1
-3.300622,55.98002,2019,11,9,313,2019-11-09,18,2.45,2.7,0.02,99.87
-3.300622,55.98002,2019,11,9,313,2019-11-09,19,2.3,2.86,0.04,96.29
-3.300622,55.98002,2019,11,9,313,2019-11-09,20,2.12,3.06,0.03,91.98
-3.300622,55.98002,2019,11,9,313,2019-11-09,21,1.8,3.13,0.03,86.3
-3.300622,55.98002,2019,11,9,313,2019-11-09,22,1.46,3.12,0.04,93.77
-3.300622,55.98002,2019,11,9,313,2019-11-09,23,1.08,3.08,0.01,98.48
-3.300622,55.98002,2019,11,10,314,2019-11-10,0,0.8,3.07,0,94.88
-3.300622,55.98002,2019,11,10,314,2019-11-10,1,0.59,3.05,0,62.38
-3.300622,55.98002,2019,11,10,314,2019-11-10,2,0.34,2.97,0,53.22
-3.300622,55.98002,2019,11,10,314,2019-11-10,3,0.12,2.88,0,45.91
-3.300622,55.98002,2019,11,10,314,2019-11-10,4,-0.1,2.7,0.01,51.77
-3.300622,55.98002,2019,11,10,314,2019-11-10,5,-0.11,2.63,0.01,58.96
-3.300622,55.98002,2019,11,10,314,2019-11-10,6,0.44,2.61,0.01,55.38
-3.300622,55.98002,2019,11,10,314,2019-11-10,7,0.58,2.54,0.01,62.55
-3.300622,55.98002,2019,11,10,314,2019-11-10,8,1.19,2.49,0.01,61.8
-3.300622,55.98002,2019,11,10,314,2019-11-10,9,2.62,2.58,0.01,85.45
-3.300622,55.98002,2019,11,10,314,2019-11-10,10,3.81,2.77,0,64.64
-3.300622,55.98002,2019,11,10,314,2019-11-10,11,4.75,2.46,0,88.76
-3.300622,55.98002,2019,11,10,314,2019-11-10,12,5.32,1.66,0,83.58
-3.300622,55.98002,2019,11,10,314,2019-11-10,13,5.48,1.44,0,96.65
-3.300622,55.98002,2019,11,10,314,2019-11-10,14,5.17,1.34,0,100
-3.300622,55.98002,2019,11,10,314,2019-11-10,15,3.67,1.67,0,97.76
-3.300622,55.98002,2019,11,10,314,2019-11-10,16,2.69,2.17,0,98.82
-3.300622,55.98002,2019,11,10,314,2019-11-10,17,2.64,2.4,0,100
-3.300622,55.98002,2019,11,10,314,2019-11-10,18,2.83,2.77,0,100
-3.300622,55.98002,2019,11,10,314,2019-11-10,19,2.83,2.96,0.04,100
-3.300622,55.98002,2019,11,10,314,2019-11-10,20,2.71,3.16,0.32,100
-3.300622,55.98002,2019,11,10,314,2019-11-10,21,2.7,3.88,0.67,100
-3.300622,55.98002,2019,11,10,314,2019-11-10,22,2.67,4.47,0.77,99.99
-3.300622,55.98002,2019,11,10,314,2019-11-10,23,2.61,4.81,0.77,99.95
-3.300622,55.98002,2019,11,11,315,2019-11-11,0,2.64,4.93,0.83,99.93
-3.300622,55.98002,2019,11,11,315,2019-11-11,1,2.59,4.9,0.75,99.6
-3.300622,55.98002,2019,11,11,315,2019-11-11,2,2.55,4.63,0.45,99.4
-3.300622,55.98002,2019,11,11,315,2019-11-11,3,2.73,4.31,0.24,96.18
-3.300622,55.98002,2019,11,11,315,2019-11-11,4,2.92,3.54,0.09,97.57
-3.300622,55.98002,2019,11,11,315,2019-11-11,5,2.99,2.87,0.05,96.9
-3.300622,55.98002,2019,11,11,315,2019-11-11,6,3.46,2.92,0.1,99.7
-3.300622,55.98002,2019,11,11,315,2019-11-11,7,4.45,3.77,0.28,99.79
-3.300622,55.98002,2019,11,11,315,2019-11-11,8,4.94,4.91,0.34,75.13
-3.300622,55.98002,2019,11,11,315,2019-11-11,9,4.83,5.88,0.3,75.04
-3.300622,55.98002,2019,11,11,315,2019-11-11,10,4.86,6.42,0.37,71.42
-3.300622,55.98002,2019,11,11,315,2019-11-11,11,5.13,6.65,0.39,95.09
-3.300622,55.98002,2019,11,11,315,2019-11-11,12,5.39,6.74,0.39,99.62
-3.300622,55.98002,2019,11,11,315,2019-11-11,13,5.56,6.81,0.3,93.82
-3.300622,55.98002,2019,11,11,315,2019-11-11,14,5.53,7.09,0.22,89.65
-3.300622,55.98002,2019,11,11,315,2019-11-11,15,5.19,7.04,0.28,86.74
-3.300622,55.98002,2019,11,11,315,2019-11-11,16,4.69,6.71,0.37,99.75
